 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=580, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.84972 | 0.17978 | 90.2607 | 0.00030332 | 0.392 | 1.2 | 0.302 | 0.051 | 72.6 | 19.5 |
 |(scale=1.0) m0=580, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.53852 | 0.149789 | 30.9054 | 0.00029853 | 0.323 | 1.01 | 0.2343 | 0.04026 | 27.5 | 11.8 |
 |(scale=1.0) m0=580, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.34858 | 0.12244 | 14.0466 | 0.00029284 | 0.258 | 0.832 | 0.177 | 0.03101 | 11.6 | 7.26 |
 |(scale=1.0) m0=580, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.22986 | 0.098796 | 7.31784 | 0.00028685 | 0.202 | 0.673 | 0.1316 | 0.02349 | 5.31 | 4.57 |
 |(scale=1.0) m0=580, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.15376 | 0.078858 | 4.15461 | 0.00027995 | 0.156 | 0.538 | 0.09678 | 0.01751 | 2.59 | 2.93 |
 |(scale=1.0) m0=580, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.104485 | 0.062238 | 2.51397 | 0.00027273 | 0.119 | 0.426 | 0.07038 | 0.01298 | 1.33 | 1.9 |
 |(scale=1.0) m0=580, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 9.044 | 0.28142 | 4.33972 | 0.00031328 | 0.593 | 1.73 | 0.5216 | 0.0846 | 103000 | 259 |
 |(scale=1.0) m0=580, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.071816 | 0.0490222 | 1.59205 | 0.00026452 | 0.0897 | 0.335 | 0.05084 | 0.00955 | 0.714 | 1.25 |
 |(scale=1.0) m0=580, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.049868 | 0.0383473 | 1.04836 | 0.0002561 | 0.0672 | 0.263 | 0.03666 | 0.00701 | 0.397 | 0.833 |
 |(scale=1.0) m0=580, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.034982 | 0.0299443 | 0.711005 | 0.00024765 | 0.0501 | 0.205 | 0.02642 | 0.00513 | 0.227 | 0.56 |
 |(scale=1.0) m0=580, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0247715 | 0.0234063 | 0.494082 | 0.00023849 | 0.0372 | 0.159 | 0.01904 | 0.00375 | 0.133 | 0.38 |
 |(scale=1.0) m0=580, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0176989 | 0.018256 | 0.351949 | 0.000229395 | 0.0275 | 0.124 | 0.01374 | 0.002743 | 0.0798 | 0.26 |
 |(scale=1.0) m0=580, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.012712 | 0.0142681 | 0.255401 | 0.000220131 | 0.0203 | 0.0959 | 0.009973 | 0.00202 | 0.0488 | 0.179 |
 |(scale=1.0) m0=580, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0091869 | 0.0111573 | 0.187692 | 0.000210869 | 0.015 | 0.0743 | 0.007239 | 0.001476 | 0.0303 | 0.125 |
 |(scale=1.0) m0=580, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0066872 | 0.00874094 | 0.140137 | 0.000201792 | 0.0111 | 0.0576 | 0.005276 | 0.001073 | 0.0191 | 0.0871 |
 |(scale=1.0) m0=580, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0048838 | 0.00683831 | 0.10586 | 0.000192503 | 0.00817 | 0.0445 | 0.003855 | 0.000783 | 0.0122 | 0.0611 |
 |(scale=1.0) m0=580, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00358589 | 0.00537393 | 0.0810246 | 0.000183279 | 0.00602 | 0.0345 | 0.002823 | 0.000572 | 0.00784 | 0.0431 |
 |(scale=1.0) m0=580, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 4.384 | 0.26579 | 96.9619 | 0.00031205 | 0.568 | 1.67 | 0.5192 | 0.0827 | 5740 | 116 |
 |(scale=1.0) m0=580, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00264071 | 0.00424022 | 0.0624961 | 0.000174404 | 0.00444 | 0.0267 | 0.002077 | 0.000419 | 0.00509 | 0.0306 |
 |(scale=1.0) m0=580, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00195211 | 0.00334111 | 0.0487492 | 0.000165473 | 0.00327 | 0.0206 | 0.001533 | 0.000308 | 0.00333 | 0.0217 |
 |(scale=1.0) m0=580, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00144716 | 0.00264063 | 0.0381573 | 0.000157 | 0.00242 | 0.0159 | 0.001132 | 0.000226 | 0.0022 | 0.0155 |
 |(scale=1.0) m0=580, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00107601 | 0.00209126 | 0.030169 | 0.00014857 | 0.00178 | 0.0123 | 0.0008428 | 0.0001658 | 0.00145 | 0.0111 |
 |(scale=1.0) m0=580, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.0008002 | 0.0016603 | 0.0239731 | 0.000140585 | 0.00132 | 0.00952 | 0.0006281 | 0.0001221 | 0.000965 | 0.00796 |
 |(scale=1.0) m0=580, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000594063 | 0.00131949 | 0.0191984 | 0.000132822 | 0.000982 | 0.00735 | 0.0004692 | 9e-05 | 0.000638 | 0.00573 |
 |(scale=1.0) m0=580, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.00044637 | 0.00105103 | 0.0154582 | 0.000125319 | 0.000725 | 0.00567 | 0.0003515 | 6.63e-05 | 0.000429 | 0.00413 |
 |(scale=1.0) m0=580, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000336565 | 0.000839198 | 0.0124937 | 0.000118282 | 0.000534 | 0.00437 | 0.0002638 | 4.89e-05 | 0.00029 | 0.00298 |
 |(scale=1.0) m0=580, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000253927 | 0.000671248 | 0.0101327 | 0.000111328 | 0.000393 | 0.00336 | 0.0001994 | 3.61e-05 | 0.000197 | 0.00216 |
 |(scale=1.0) m0=580, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000192467 | 0.000537997 | 0.00827539 | 0.000104667 | 0.000289 | 0.00259 | 0.0001506 | 2.673e-05 | 0.000134 | 0.00156 |
 |(scale=1.0) m0=580, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 2.3486 | 0.24087 | 17.8774 | 0.00030986 | 0.524 | 1.56 | 0.3923 | 0.074 | 908 | 59.9 |
 |(scale=1.0) m0=580, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000146161 | 0.000431422 | 0.00676506 | 9.83649e-05 | 0.000212 | 0.00199 | 0.0001131 | 1.972e-05 | 9.13e-05 | 0.00113 |
 |(scale=1.0) m0=580, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000111336 | 0.000346448 | 0.00556631 | 9.24314e-05 | 0.000156 | 0.00153 | 8.613e-05 | 1.46e-05 | 6.23e-05 | 0.000821 |
 |(scale=1.0) m0=580, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 8.49465e-05 | 0.000279142 | 0.00457827 | 8.68359e-05 | 0.000115 | 0.00117 | 6.54e-05 | 1.08e-05 | 4.26e-05 | 0.000595 |
 |(scale=1.0) m0=580, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 6.48755e-05 | 0.000224905 | 0.00378459 | 8.13969e-05 | 8.4e-05 | 0.000895 | 4.966e-05 | 7.99e-06 | 2.92e-05 | 0.000431 |
 |(scale=1.0) m0=580, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 4.97456e-05 | 0.000181481 | 0.00313512 | 7.64032e-05 | 6.16e-05 | 0.000683 | 3.789e-05 | 5.92e-06 | 2e-05 | 0.000312 |
 |(scale=1.0) m0=580, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.80889e-05 | 0.000146606 | 0.0026051 | 7.15432e-05 | 4.52e-05 | 0.000521 | 2.89e-05 | 4.38e-06 | 1.38e-05 | 0.000226 |
 |(scale=1.0) m0=580, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.92028e-05 | 0.000118647 | 0.00217504 | 6.7108e-05 | 3.31e-05 | 0.000397 | 2.201e-05 | 3.24e-06 | 9.42e-06 | 0.000164 |
 |(scale=1.0) m0=580, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.24784e-05 | 9.60743e-05 | 0.00181092 | 6.2766e-05 | 2.42e-05 | 0.000301 | 1.687e-05 | 2.403e-06 | 6.45e-06 | 0.000118 |
 |(scale=1.0) m0=580, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 1.375 | 0.21086 | 589.302 | 0.00030708 | 0.461 | 1.39 | 0.3858 | 0.0627 | 222 | 33 |
 |(scale=1.0) m0=600, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.79273 | 0.15391 | 87.2643 | 0.00024154 | 0.317 | 1.02 | 0.2596 | 0.04174 | 72.4 | 17.5 |
 |(scale=1.0) m0=600, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.50423 | 0.129309 | 30.3985 | 0.00023804 | 0.264 | 0.863 | 0.2022 | 0.03326 | 27.3 | 10.6 |
 |(scale=1.0) m0=600, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.32901 | 0.106543 | 13.9051 | 0.00023385 | 0.213 | 0.717 | 0.1548 | 0.02588 | 11.5 | 6.61 |
 |(scale=1.0) m0=600, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.21775 | 0.086601 | 7.2788 | 0.00022901 | 0.169 | 0.585 | 0.1163 | 0.01986 | 5.27 | 4.19 |
 |(scale=1.0) m0=600, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.146408 | 0.069619 | 4.14718 | 0.00022385 | 0.132 | 0.472 | 0.08564 | 0.01492 | 2.57 | 2.7 |
 |(scale=1.0) m0=600, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.099769 | 0.055475 | 2.51145 | 0.00021818 | 0.101 | 0.376 | 0.06272 | 0.01117 | 1.32 | 1.76 |
 |(scale=1.0) m0=600, m1/2=20, tanbeta=10, A0=0, sign(mu)=+ve| 8.093 | 0.2357 | 4.12014 | 0.00024924 | 0.466 | 1.43 | 0.4367 | 0.0671 | 102000 | 223 |
 |(scale=1.0) m0=600, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.068826 | 0.0438806 | 1.5961 | 0.00021212 | 0.077 | 0.298 | 0.04573 | 0.0083 | 0.709 | 1.16 |
 |(scale=1.0) m0=600, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.047945 | 0.0346645 | 1.05129 | 0.00020579 | 0.0581 | 0.235 | 0.0332 | 0.00613 | 0.393 | 0.778 |
 |(scale=1.0) m0=600, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.033712 | 0.0272267 | 0.714399 | 0.000199088 | 0.0436 | 0.184 | 0.02407 | 0.00451 | 0.225 | 0.525 |
 |(scale=1.0) m0=600, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0239236 | 0.021378 | 0.497286 | 0.000192248 | 0.0326 | 0.144 | 0.01747 | 0.003326 | 0.132 | 0.357 |
 |(scale=1.0) m0=600, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0171165 | 0.0167809 | 0.354182 | 0.000184906 | 0.0243 | 0.112 | 0.01262 | 0.002447 | 0.079 | 0.245 |
 |(scale=1.0) m0=600, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0123084 | 0.0131651 | 0.255907 | 0.000177896 | 0.018 | 0.0875 | 0.009219 | 0.001792 | 0.0483 | 0.17 |
 |(scale=1.0) m0=600, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.008929 | 0.0103373 | 0.188792 | 0.000170558 | 0.0134 | 0.068 | 0.006721 | 0.001328 | 0.03 | 0.118 |
 |(scale=1.0) m0=600, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0064961 | 0.00813126 | 0.141047 | 0.000163479 | 0.00992 | 0.0528 | 0.004916 | 0.000973 | 0.0189 | 0.0826 |
 |(scale=1.0) m0=600, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0047656 | 0.00639746 | 0.106486 | 0.000156282 | 0.00734 | 0.041 | 0.003607 | 0.000713 | 0.012 | 0.0581 |
 |(scale=1.0) m0=600, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.0035018 | 0.00505236 | 0.0814811 | 0.000149109 | 0.00543 | 0.0318 | 0.002653 | 0.000523 | 0.00776 | 0.0411 |
 |(scale=1.0) m0=600, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00258047 | 0.00397851 | 0.0628652 | 0.000142053 | 0.00402 | 0.0247 | 0.001954 | 0.000385 | 0.00504 | 0.0292 |
 |(scale=1.0) m0=600, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00191135 | 0.00314651 | 0.0488748 | 0.000135241 | 0.00297 | 0.0191 | 0.001453 | 0.0002827 | 0.0033 | 0.0208 |
 |(scale=1.0) m0=600, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00141962 | 0.00249432 | 0.0383796 | 0.00012836 | 0.0022 | 0.0148 | 0.001075 | 0.0002082 | 0.00218 | 0.0149 |
 |(scale=1.0) m0=600, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00105672 | 0.00198097 | 0.0303337 | 0.000121864 | 0.00163 | 0.0115 | 0.0008008 | 0.0001542 | 0.00144 | 0.0106 |
 |(scale=1.0) m0=600, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00078865 | 0.00157663 | 0.0241218 | 0.000115497 | 0.00121 | 0.00888 | 0.0005976 | 0.0001135 | 0.000961 | 0.00765 |
 |(scale=1.0) m0=600, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000589392 | 0.00125431 | 0.0193009 | 0.0001092 | 0.000896 | 0.00687 | 0.0004477 | 8.38e-05 | 0.000642 | 0.00551 |
 |(scale=1.0) m0=600, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000440381 | 0.00100219 | 0.0155211 | 0.000103238 | 0.000667 | 0.00531 | 0.0003356 | 6.19e-05 | 0.000425 | 0.00397 |
 |(scale=1.0) m0=600, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.00033112 | 0.0008006 | 0.0125384 | 9.74878e-05 | 0.000493 | 0.0041 | 0.0002525 | 4.57e-05 | 0.000287 | 0.00287 |
 |(scale=1.0) m0=600, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000249997 | 0.000640902 | 0.0101891 | 9.20802e-05 | 0.000364 | 0.00316 | 0.0001904 | 3.38e-05 | 0.000195 | 0.00208 |
 |(scale=1.0) m0=600, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000189339 | 0.00051469 | 0.00830233 | 8.67713e-05 | 0.000268 | 0.00243 | 0.000144 | 2.509e-05 | 0.000132 | 0.0015 |
 |(scale=1.0) m0=600, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000144042 | 0.000413895 | 0.00679275 | 8.17103e-05 | 0.000198 | 0.00187 | 0.00010914 | 1.855e-05 | 9.02e-05 | 0.00109 |
 |(scale=1.0) m0=600, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000109622 | 0.000333279 | 0.00557844 | 7.68568e-05 | 0.000145 | 0.00144 | 8.287e-05 | 1.375e-05 | 6.16e-05 | 0.000791 |
 |(scale=1.0) m0=600, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 8.36884e-05 | 0.000268222 | 0.00459952 | 7.23288e-05 | 0.000107 | 0.0011 | 6.293e-05 | 1.019e-05 | 4.21e-05 | 0.000574 |
 |(scale=1.0) m0=600, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 6.39686e-05 | 0.000216418 | 0.00379538 | 6.79057e-05 | 7.86e-05 | 0.000844 | 4.797e-05 | 7.55e-06 | 2.89e-05 | 0.000416 |
 |(scale=1.0) m0=600, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 4.89612e-05 | 0.000174915 | 0.00314905 | 6.3748e-05 | 5.77e-05 | 0.000645 | 3.655e-05 | 5.6e-06 | 1.98e-05 | 0.000302 |
 |(scale=1.0) m0=600, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.76063e-05 | 0.000141358 | 0.00261833 | 5.99134e-05 | 4.24e-05 | 0.000492 | 2.789e-05 | 4.14e-06 | 1.36e-05 | 0.000219 |
 |(scale=1.0) m0=600, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.88506e-05 | 0.000114511 | 0.00217844 | 5.61924e-05 | 3.11e-05 | 0.000375 | 2.133e-05 | 3.075e-06 | 9.32e-06 | 0.000158 |
 |(scale=1.0) m0=600, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.21769e-05 | 9.27484e-05 | 0.00181733 | 5.27039e-05 | 2.28e-05 | 0.000285 | 1.632e-05 | 2.284e-06 | 6.37e-06 | 0.000114 |
 |(scale=1.0) m0=600, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 1.2665 | 0.1791 | 501.649 | 0.00024452 | 0.369 | 1.16 | 0.3249 | 0.05082 | 220 | 29.4 |
 |(scale=1.0) m0=60, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 5.221 | 11.394 | 210.132 | 4.2738 | 80.3 | 62.5 | 18.523 | 9.01 | 95.6 | 262 |
 |(scale=1.0) m0=60, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 2.5157 | 5.6704 | 50.2273 | 2.4283 | 35.6 | 32.4 | 9.374 | 3.84 | 36.6 | 115 |
 |(scale=1.0) m0=60, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 1.3126 | 3.0253 | 17.0213 | 1.5488 | 17.1 | 18.1 | 4.732 | 1.782 | 15.5 | 55.1 |
 |(scale=1.0) m0=60, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.73194 | 1.70961 | 7.71553 | 1.04908 | 8.81 | 10.6 | 2.457 | 0.881 | 7.09 | 28.2 |
 |(scale=1.0) m0=60, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.42711 | 1.01323 | 4.07393 | 0.73845 | 4.77 | 6.56 | 1.3123 | 0.462 | 3.46 | 15.2 |
 |(scale=1.0) m0=60, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.26017 | 0.62286 | 2.35809 | 0.53598 | 2.7 | 4.19 | 0.7315 | 0.253 | 1.78 | 8.56 |
 |(scale=1.0) m0=60, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.16309 | 0.395843 | 1.45882 | 0.39845 | 1.58 | 2.75 | 0.4196 | 0.1438 | 0.949 | 4.99 |
 |(scale=1.0) m0=60, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.104843 | 0.25828 | 0.946243 | 0.3011 | 0.952 | 1.84 | 0.2481 | 0.0844 | 0.525 | 3 |
 |(scale=1.0) m0=60, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.068892 | 0.172519 | 0.637815 | 0.231391 | 0.587 | 1.26 | 0.151 | 0.0509 | 0.299 | 1.85 |
 |(scale=1.0) m0=60, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.046091 | 0.11743 | 0.44269 | 0.1801 | 0.37 | 0.873 | 0.09379 | 0.0314 | 0.174 | 1.16 |
 |(scale=1.0) m0=60, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.031315 | 0.0813593 | 0.315147 | 0.141743 | 0.237 | 0.614 | 0.05953 | 0.01983 | 0.104 | 0.743 |
 |(scale=1.0) m0=60, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0215268 | 0.0571579 | 0.22851 | 0.112633 | 0.154 | 0.436 | 0.03858 | 0.01269 | 0.0631 | 0.483 |
 |(scale=1.0) m0=60, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0149863 | 0.0407855 | 0.168825 | 0.09046 | 0.101 | 0.313 | 0.02536 | 0.00826 | 0.0389 | 0.318 |
 |(scale=1.0) m0=60, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0105462 | 0.0293791 | 0.126681 | 0.0731486 | 0.0675 | 0.226 | 0.01695 | 0.00545 | 0.0243 | 0.212 |
 |(scale=1.0) m0=60, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0074918 | 0.0214216 | 0.0960698 | 0.0597178 | 0.0454 | 0.165 | 0.01151 | 0.00363 | 0.0154 | 0.143 |
 |(scale=1.0) m0=60, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.0053456 | 0.0157508 | 0.0738716 | 0.0489669 | 0.0308 | 0.121 | 0.007871 | 0.002451 | 0.00987 | 0.0971 |
 |(scale=1.0) m0=60, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00385631 | 0.0116855 | 0.0572168 | 0.0405326 | 0.0211 | 0.0889 | 0.005448 | 0.001667 | 0.00638 | 0.0665 |
 |(scale=1.0) m0=60, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00279761 | 0.00874528 | 0.0448101 | 0.0336272 | 0.0145 | 0.0658 | 0.003814 | 0.001145 | 0.00416 | 0.0459 |
 |(scale=1.0) m0=60, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00204103 | 0.00658929 | 0.0353208 | 0.0281068 | 0.0101 | 0.0488 | 0.002683 | 0.000792 | 0.00273 | 0.0319 |
 |(scale=1.0) m0=60, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.0014963 | 0.00499097 | 0.0280467 | 0.023589 | 0.00701 | 0.0364 | 0.001909 | 0.000552 | 0.00181 | 0.0223 |
 |(scale=1.0) m0=60, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.0011026 | 0.00380766 | 0.0223502 | 0.0198941 | 0.0049 | 0.0272 | 0.001369 | 0.000387 | 0.0012 | 0.0156 |
 |(scale=1.0) m0=60, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.00081594 | 0.00291703 | 0.0179867 | 0.0168506 | 0.00344 | 0.0204 | 0.000988 | 0.000273 | 0.000804 | 0.011 |
 |(scale=1.0) m0=60, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000606011 | 0.00224759 | 0.0145181 | 0.0143233 | 0.00243 | 0.0153 | 0.0007171 | 0.0001929 | 0.000541 | 0.00782 |
 |(scale=1.0) m0=60, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000451784 | 0.00174033 | 0.0117945 | 0.012219 | 0.00172 | 0.0115 | 0.0005227 | 0.0001372 | 0.000364 | 0.00554 |
 |(scale=1.0) m0=60, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.00033724 | 0.00135187 | 0.00959094 | 0.0104609 | 0.00122 | 0.00864 | 0.0003834 | 9.79e-05 | 0.000245 | 0.00394 |
 |(scale=1.0) m0=60, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000252799 | 0.00105559 | 0.00784781 | 0.00899242 | 0.000868 | 0.0065 | 0.0002813 | 7.01e-05 | 0.000166 | 0.00281 |
 |(scale=1.0) m0=60, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 35.9 | 68.95 | 191.17 | 8.2821 | 674 | 365 | 56.29 | 78.1 | 1200 | 2280 |
 |(scale=1.0) m0=60, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000190021 | 0.000826747 | 0.00645342 | 0.00775078 | 0.00062 | 0.0049 | 0.0002083 | 5.04e-05 | 0.000112 | 0.002 |
 |(scale=1.0) m0=60, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000143076 | 0.000648041 | 0.00530546 | 0.00670229 | 0.000443 | 0.00369 | 0.0001546 | 3.63e-05 | 7.62e-05 | 0.00143 |
 |(scale=1.0) m0=60, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 0.000107896 | 0.000512687 | 0.0043905 | 0.00580411 | 0.000317 | 0.00278 | 0.0001154 | 2.62e-05 | 5.17e-05 | 0.00102 |
 |(scale=1.0) m0=60, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 8.14406e-05 | 0.000403688 | 0.00363914 | 0.00504189 | 0.000227 | 0.0021 | 8.592e-05 | 1.899e-05 | 3.51e-05 | 0.000733 |
 |(scale=1.0) m0=60, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 6.11117e-05 | 0.000319971 | 0.00302864 | 0.00439819 | 0.000163 | 0.00158 | 6.429e-05 | 1.373e-05 | 2.39e-05 | 0.000524 |
 |(scale=1.0) m0=60, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 4.79329e-05 | 0.000254447 | 0.00251586 | 0.00383123 | 0.000117 | 0.00119 | 4.826e-05 | 9.96e-06 | 1.64e-05 | 0.000377 |
 |(scale=1.0) m0=60, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 3.64897e-05 | 0.00020254 | 0.00210171 | 0.00335592 | 8.43e-05 | 0.000895 | 3.627e-05 | 7.24e-06 | 1.13e-05 | 0.000271 |
 |(scale=1.0) m0=60, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.78838e-05 | 0.000161584 | 0.00175803 | 0.00294372 | 6.06e-05 | 0.000673 | 2.74e-05 | 5.26e-06 | 7.74e-06 | 0.000195 |
 |(scale=1.0) m0=620, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.73794 | 0.131992 | 84.4301 | 0.00019278 | 0.257 | 0.86 | 0.225 | 0.03423 | 72 | 15.7 |
 |(scale=1.0) m0=620, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.47303 | 0.111696 | 29.9061 | 0.00019015 | 0.216 | 0.737 | 0.1746 | 0.02757 | 27.1 | 9.6 |
 |(scale=1.0) m0=620, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.31 | 0.092778 | 13.7761 | 0.000187 | 0.176 | 0.617 | 0.1349 | 0.02168 | 11.5 | 6.01 |
 |(scale=1.0) m0=620, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.20632 | 0.076051 | 7.24226 | 0.00018348 | 0.141 | 0.508 | 0.10168 | 0.0168 | 5.23 | 3.83 |
 |(scale=1.0) m0=620, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.139293 | 0.061614 | 4.13896 | 0.00017942 | 0.111 | 0.413 | 0.07568 | 0.01275 | 2.56 | 2.48 |
 |(scale=1.0) m0=620, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.095275 | 0.049397 | 2.51001 | 0.00017517 | 0.086 | 0.332 | 0.05593 | 0.00962 | 1.31 | 1.63 |
 |(scale=1.0) m0=620, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.065955 | 0.0393551 | 1.59935 | 0.00017036 | 0.066 | 0.265 | 0.04106 | 0.0072 | 0.704 | 1.08 |
