 | Interactions | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg | 
 |(scale=1.0) m0=800, m1/2=800, tanbeta=10, A0=0, sign(mu)=+ve| 1.15391e-05 | 4.08433e-05 | 0.00133261 | 6.29195e-06 | 5.73e-06 | 8.28e-05 | 5.987e-06 | 6.46e-07 | 2.46e-06 | 3.85e-05 |
 |(scale=1.0) m0=800, m1/2=820, tanbeta=10, A0=0, sign(mu)=+ve| 8.9398e-06 | 3.33551e-05 | 0.00111632 | 5.90927e-06 | 4.21e-06 | 6.28e-05 | 4.622e-06 | 4.81e-07 | 1.67e-06 | 2.77e-05 |
 |(scale=1.0) m0=800, m1/2=840, tanbeta=10, A0=0, sign(mu)=+ve| 6.93603e-06 | 2.73472e-05 | 0.000936701 | 5.53391e-06 | 3.08e-06 | 4.74e-05 | 3.56e-06 | 3.579e-07 | 1.13e-06 | 1.99e-05 |
 |(scale=1.0) m0=800, m1/2=860, tanbeta=10, A0=0, sign(mu)=+ve| 5.37508e-06 | 2.24046e-05 | 0.00078827 | 5.18374e-06 | 2.25e-06 | 3.57e-05 | 2.746e-06 | 2.655e-07 | 7.64e-07 | 1.42e-05 |
 |(scale=1.0) m0=800, m1/2=880, tanbeta=10, A0=0, sign(mu)=+ve| 4.18193e-06 | 1.83548e-05 | 0.000663758 | 4.85276e-06 | 1.64e-06 | 2.68e-05 | 2.116e-06 | 1.966e-07 | 5.13e-07 | 1.01e-05 |
 |(scale=1.0) m0=800, m1/2=900, tanbeta=10, A0=0, sign(mu)=+ve| 3.24578e-06 | 1.50441e-05 | 0.000559878 | 4.53807e-06 | 1.19e-06 | 2e-05 | 1.6361e-06 | 1.455e-07 | 3.43e-07 | 7.18e-06 |
 |(scale=1.0) m0=800, m1/2=920, tanbeta=10, A0=0, sign(mu)=+ve| 2.52703e-06 | 1.23307e-05 | 0.000472797 | 4.2465e-06 | 8.61e-07 | 1.49e-05 | 1.2637e-06 | 1.076e-07 | 2.28e-07 | 5.07e-06 |
 |(scale=1.0) m0=800, m1/2=940, tanbeta=10, A0=0, sign(mu)=+ve| 1.96332e-06 | 1.01177e-05 | 0.000399938 | 3.97109e-06 | 6.2e-07 | 1.11e-05 | 9.731e-07 | 7.91e-08 | 1.5e-07 | 3.57e-06 |
 |(scale=1.0) m0=800, m1/2=960, tanbeta=10, A0=0, sign(mu)=+ve| 1.52834e-06 | 8.29152e-06 | 0.000338495 | 3.71282e-06 | 4.45e-07 | 8.2e-06 | 7.507e-07 | 5.81e-08 | 9.86e-08 | 2.5e-06 |
 |(scale=1.0) m0=800, m1/2=980, tanbeta=10, A0=0, sign(mu)=+ve| 1.18929e-06 | 6.80563e-06 | 0.00028703 | 3.46867e-06 | 3.18e-07 | 6.04e-06 | 5.785e-07 | 4.26e-08 | 6.42e-08 | 1.74e-06 |
 |(scale=1.0) m0=80, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 4.929 | 10.289 | 207.603 | 1.5393 | 70.9 | 57.2 | 17.085 | 7.9 | 91 | 243 |
 |(scale=1.0) m0=80, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 2.4071 | 5.2056 | 50.3935 | 1.0373 | 32.1 | 30.1 | 8.693 | 3.44 | 35 | 108 |
 |(scale=1.0) m0=80, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 1.2661 | 2.8148 | 17.1175 | 0.7182 | 15.7 | 16.9 | 4.41 | 1.612 | 14.8 | 51.9 |
 |(scale=1.0) m0=80, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.71007 | 1.60511 | 7.78348 | 0.51021 | 8.13 | 10 | 2.29 | 0.807 | 6.79 | 26.6 |
 |(scale=1.0) m0=80, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.41608 | 0.95633 | 4.10517 | 0.3699 | 4.44 | 6.21 | 1.2278 | 0.425 | 3.32 | 14.4 |
 |(scale=1.0) m0=80, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.25366 | 0.59143 | 2.38086 | 0.27323 | 2.52 | 3.98 | 0.6848 | 0.2342 | 1.7 | 8.14 |
 |(scale=1.0) m0=80, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.15909 | 0.377218 | 1.47266 | 0.20526 | 1.48 | 2.62 | 0.3929 | 0.1338 | 0.911 | 4.76 |
 |(scale=1.0) m0=80, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.102553 | 0.246798 | 0.954918 | 0.15651 | 0.894 | 1.76 | 0.233 | 0.0788 | 0.504 | 2.86 |
 |(scale=1.0) m0=80, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.067548 | 0.165022 | 0.644271 | 0.120832 | 0.553 | 1.2 | 0.1413 | 0.0476 | 0.287 | 1.76 |
 |(scale=1.0) m0=80, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.045208 | 0.112624 | 0.446954 | 0.094406 | 0.349 | 0.835 | 0.08793 | 0.0294 | 0.167 | 1.11 |
 |(scale=1.0) m0=80, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.030723 | 0.0781024 | 0.317813 | 0.074608 | 0.224 | 0.587 | 0.05582 | 0.01853 | 0.0997 | 0.71 |
 |(scale=1.0) m0=80, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0211697 | 0.0549428 | 0.230819 | 0.059408 | 0.145 | 0.417 | 0.03617 | 0.0119 | 0.0605 | 0.462 |
 |(scale=1.0) m0=80, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0147731 | 0.0392739 | 0.170483 | 0.047728 | 0.0959 | 0.3 | 0.02382 | 0.00775 | 0.0373 | 0.304 |
 |(scale=1.0) m0=80, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0104045 | 0.0283067 | 0.127815 | 0.038638 | 0.0639 | 0.217 | 0.01585 | 0.00511 | 0.0233 | 0.203 |
 |(scale=1.0) m0=80, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.0073827 | 0.0206347 | 0.0970646 | 0.031523 | 0.043 | 0.158 | 0.01074 | 0.00341 | 0.0148 | 0.137 |
 |(scale=1.0) m0=80, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.0052961 | 0.0151854 | 0.0745556 | 0.025835 | 0.0292 | 0.116 | 0.007352 | 0.002302 | 0.00945 | 0.0928 |
 |(scale=1.0) m0=80, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00381912 | 0.0112734 | 0.0577857 | 0.0213253 | 0.0199 | 0.0851 | 0.005094 | 0.001566 | 0.00611 | 0.0636 |
 |(scale=1.0) m0=80, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00277051 | 0.00843462 | 0.0452453 | 0.0176988 | 0.0137 | 0.0629 | 0.00356 | 0.001075 | 0.00398 | 0.0439 |
 |(scale=1.0) m0=820, m1/2=1000, tanbeta=10, A0=0, sign(mu)=+ve| 9.14615e-07 | 5.38332e-06 | 0.000244774 | 2.76713e-06 | 2.1e-07 | 4.13e-06 | 4.307e-07 | 2.928e-08 | 4.09e-08 | 1.15e-06 |
 |(scale=1.0) m0=820, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.37502 | 0.03135 | 85.5665 | 2.2717e-05 | 0.0333 | 0.165 | 0.04692 | 0.005093 | 65.8 | 5.46 |
 |(scale=1.0) m0=820, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.2519 | 0.027966 | 30.4066 | 2.247e-05 | 0.0299 | 0.151 | 0.03276 | 0.004402 | 24.9 | 3.54 |
 |(scale=1.0) m0=820, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.17229 | 0.02457 | 14.162 | 2.2157e-05 | 0.0263 | 0.135 | 0.03143 | 0.003719 | 10.5 | 2.33 |
 |(scale=1.0) m0=820, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.119658 | 0.0213023 | 7.51679 | 2.1822e-05 | 0.0227 | 0.119 | 0.02596 | 0.00309 | 4.81 | 1.56 |
 |(scale=1.0) m0=820, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.083815 | 0.0182719 | 4.34432 | 2.1442e-05 | 0.0192 | 0.102 | 0.02045 | 0.002536 | 2.34 | 1.05 |
 |(scale=1.0) m0=820, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.059288 | 0.0155155 | 2.65572 | 2.099e-05 | 0.016 | 0.0874 | 0.01601 | 0.00205 | 1.2 | 0.721 |
 |(scale=1.0) m0=820, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.042215 | 0.013059 | 1.70256 | 2.052e-05 | 0.0131 | 0.0737 | 0.01253 | 0.001633 | 0.643 | 0.497 |
 |(scale=1.0) m0=820, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.030311 | 0.0109245 | 1.12908 | 2.0042e-05 | 0.0107 | 0.0616 | 0.009688 | 0.001296 | 0.354 | 0.345 |
 |(scale=1.0) m0=820, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0218622 | 0.0090859 | 0.771362 | 1.95282e-05 | 0.00856 | 0.051 | 0.007457 | 0.001019 | 0.201 | 0.241 |
 |(scale=1.0) m0=820, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0158551 | 0.00751763 | 0.538956 | 1.8966e-05 | 0.00682 | 0.0419 | 0.0057 | 0.000796 | 0.117 | 0.169 |
 |(scale=1.0) m0=820, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0115776 | 0.00619257 | 0.38405 | 1.83947e-05 | 0.00539 | 0.0342 | 0.004374 | 0.000618 | 0.0701 | 0.119 |
 |(scale=1.0) m0=820, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0084843 | 0.00508612 | 0.279072 | 1.78109e-05 | 0.00423 | 0.0278 | 0.00334 | 0.000479 | 0.0425 | 0.0847 |
 |(scale=1.0) m0=820, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0062528 | 0.00416385 | 0.205563 | 1.72327e-05 | 0.0033 | 0.0224 | 0.002543 | 0.0003695 | 0.0262 | 0.0603 |
 |(scale=1.0) m0=820, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0046228 | 0.00340588 | 0.153567 | 1.66209e-05 | 0.00256 | 0.0181 | 0.001941 | 0.0002837 | 0.0164 | 0.0431 |
 |(scale=1.0) m0=820, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00343426 | 0.00278379 | 0.116025 | 1.60009e-05 | 0.00198 | 0.0145 | 0.00148 | 0.0002185 | 0.0104 | 0.0309 |
 |(scale=1.0) m0=820, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00256303 | 0.00227142 | 0.0885646 | 1.53756e-05 | 0.00153 | 0.0116 | 0.0011293 | 0.0001673 | 0.00669 | 0.0223 |
 |(scale=1.0) m0=820, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00191805 | 0.00185049 | 0.0682568 | 1.47636e-05 | 0.00117 | 0.00922 | 0.0008597 | 0.0001277 | 0.00434 | 0.0161 |
 |(scale=1.0) m0=820, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.0014396 | 0.00150849 | 0.0531433 | 1.41541e-05 | 0.000897 | 0.00732 | 0.0006556 | 9.76e-05 | 0.00283 | 0.0116 |
 |(scale=1.0) m0=820, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00108472 | 0.00122818 | 0.0416163 | 1.35468e-05 | 0.000685 | 0.0058 | 0.0005008 | 7.43e-05 | 0.00187 | 0.00842 |
 |(scale=1.0) m0=820, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00081826 | 0.00100068 | 0.0327722 | 1.29465e-05 | 0.000522 | 0.00458 | 0.0003833 | 5.7e-05 | 0.00124 | 0.00611 |
 |(scale=1.0) m0=820, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000619113 | 0.00081524 | 0.0260697 | 1.23481e-05 | 0.000396 | 0.00361 | 0.0002932 | 4.31e-05 | 0.000824 | 0.00444 |
 |(scale=1.0) m0=820, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000469506 | 0.000663079 | 0.0207952 | 1.17742e-05 | 0.000301 | 0.00284 | 0.0002241 | 3.274e-05 | 0.000552 | 0.00323 |
 |(scale=1.0) m0=820, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000357503 | 0.000540597 | 0.01669 | 1.12078e-05 | 0.000228 | 0.00223 | 0.0001715 | 2.47e-05 | 0.000371 | 0.00235 |
 |(scale=1.0) m0=820, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000271798 | 0.00043961 | 0.0134649 | 1.06467e-05 | 0.000172 | 0.00175 | 0.0001319 | 1.871e-05 | 0.00025 | 0.00171 |
 |(scale=1.0) m0=820, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000207356 | 0.000359596 | 0.0109141 | 1.01124e-05 | 0.00013 | 0.00136 | 0.00010105 | 1.417e-05 | 0.00017 | 0.00125 |
 |(scale=1.0) m0=820, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000158356 | 0.000293386 | 0.00886985 | 9.585e-06 | 9.78e-05 | 0.00106 | 7.762e-05 | 1.067e-05 | 0.000115 | 0.00091 |
 |(scale=1.0) m0=820, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000121093 | 0.000239271 | 0.00725427 | 9.0685e-06 | 7.35e-05 | 0.000827 | 5.969e-05 | 8.04e-06 | 7.81e-05 | 0.000663 |
 |(scale=1.0) m0=820, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 9.27918e-05 | 0.00019524 | 0.00593516 | 8.5788e-06 | 5.52e-05 | 0.000641 | 4.593e-05 | 6.06e-06 | 5.31e-05 | 0.000483 |
 |(scale=1.0) m0=820, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 7.12587e-05 | 0.000159423 | 0.00489074 | 8.11057e-06 | 4.14e-05 | 0.000496 | 3.536e-05 | 4.56e-06 | 3.62e-05 | 0.000352 |
 |(scale=1.0) m0=820, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 5.46356e-05 | 0.000130284 | 0.00402381 | 7.64991e-06 | 3.1e-05 | 0.000383 | 2.72e-05 | 3.431e-06 | 2.47e-05 | 0.000256 |
 |(scale=1.0) m0=820, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 4.19416e-05 | 0.000106471 | 0.00332909 | 7.21873e-06 | 2.32e-05 | 0.000295 | 2.1e-05 | 2.573e-06 | 1.69e-05 | 0.000186 |
 |(scale=1.0) m0=820, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.21986e-05 | 8.70538e-05 | 0.00275943 | 6.80803e-06 | 1.74e-05 | 0.000227 | 1.623e-05 | 1.931e-06 | 1.15e-05 | 0.000135 |
 |(scale=1.0) m0=820, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.46739e-05 | 7.13506e-05 | 0.00229455 | 6.40568e-06 | 1.3e-05 | 0.000174 | 1.2448e-05 | 1.451e-06 | 7.72e-06 | 9.79e-05 |
 |(scale=1.0) m0=820, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.90221e-05 | 5.82938e-05 | 0.00191333 | 6.01266e-06 | 9.68e-06 | 0.000133 | 9.646e-06 | 1.084e-06 | 5.26e-06 | 7.08e-05 |
 |(scale=1.0) m0=820, m1/2=780, tanbeta=10, A0=0, sign(mu)=+ve| 1.46749e-05 | 4.78e-05 | 0.00159885 | 5.65887e-06 | 7.17e-06 | 0.000101 | 7.446e-06 | 8.1e-07 | 3.58e-06 | 5.12e-05 |
 |(scale=1.0) m0=820, m1/2=800, tanbeta=10, A0=0, sign(mu)=+ve| 1.13586e-05 | 3.91798e-05 | 0.00133745 | 5.31548e-06 | 5.29e-06 | 7.71e-05 | 5.746e-06 | 6.05e-07 | 2.43e-06 | 3.69e-05 |
 |(scale=1.0) m0=820, m1/2=820, tanbeta=10, A0=0, sign(mu)=+ve| 8.80757e-06 | 3.21153e-05 | 0.00112123 | 4.98928e-06 | 3.89e-06 | 5.85e-05 | 4.436e-06 | 4.52e-07 | 1.65e-06 | 2.66e-05 |
 |(scale=1.0) m0=820, m1/2=840, tanbeta=10, A0=0, sign(mu)=+ve| 6.82583e-06 | 2.62793e-05 | 0.000940591 | 4.68328e-06 | 2.85e-06 | 4.42e-05 | 3.429e-06 | 3.364e-07 | 1.12e-06 | 1.91e-05 |
 |(scale=1.0) m0=820, m1/2=860, tanbeta=10, A0=0, sign(mu)=+ve| 5.30796e-06 | 2.15394e-05 | 0.000791164 | 4.39252e-06 | 2.09e-06 | 3.33e-05 | 2.648e-06 | 2.5e-07 | 7.55e-07 | 1.36e-05 |
 |(scale=1.0) m0=820, m1/2=880, tanbeta=10, A0=0, sign(mu)=+ve| 4.12181e-06 | 1.76706e-05 | 0.000666923 | 4.11692e-06 | 1.52e-06 | 2.5e-05 | 2.04e-06 | 1.855e-07 | 5.06e-07 | 9.71e-06 |
 |(scale=1.0) m0=820, m1/2=900, tanbeta=10, A0=0, sign(mu)=+ve| 3.20269e-06 | 1.4491e-05 | 0.000562097 | 3.85449e-06 | 1.1e-06 | 1.87e-05 | 1.5717e-06 | 1.375e-07 | 3.38e-07 | 6.89e-06 |
 |(scale=1.0) m0=820, m1/2=920, tanbeta=10, A0=0, sign(mu)=+ve| 2.48997e-06 | 1.18885e-05 | 0.000475036 | 3.60818e-06 | 7.99e-07 | 1.39e-05 | 1.2205e-06 | 1.012e-07 | 2.25e-07 | 4.87e-06 |
 |(scale=1.0) m0=820, m1/2=940, tanbeta=10, A0=0, sign(mu)=+ve| 1.93827e-06 | 9.75187e-06 | 0.000401079 | 3.377e-06 | 5.76e-07 | 1.03e-05 | 9.387e-07 | 7.46e-08 | 1.48e-07 | 3.42e-06 |
 |(scale=1.0) m0=820, m1/2=960, tanbeta=10, A0=0, sign(mu)=+ve| 1.50729e-06 | 7.99418e-06 | 0.000339633 | 3.16095e-06 | 4.13e-07 | 7.65e-06 | 7.249e-07 | 5.48e-08 | 9.73e-08 | 2.39e-06 |
 |(scale=1.0) m0=820, m1/2=980, tanbeta=10, A0=0, sign(mu)=+ve| 1.17306e-06 | 6.56352e-06 | 0.00028838 | 2.957e-06 | 2.95e-07 | 5.63e-06 | 5.592e-07 | 4.02e-08 | 6.34e-08 | 1.67e-06 |
 |(scale=1.0) m0=840, m1/2=1000, tanbeta=10, A0=0, sign(mu)=+ve| 9.03695e-07 | 5.19651e-06 | 0.000245042 | 2.35985e-06 | 1.94e-07 | 3.84e-06 | 4.158e-07 | 2.761e-08 | 4.03e-08 | 1.1e-06 |
 |(scale=1.0) m0=840, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.35155 | 0.027429 | 84.2912 | 1.8516e-05 | 0.0273 | 0.14 | 0.04057 | 0.004257 | 65.6 | 4.94 |
 |(scale=1.0) m0=840, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.23777 | 0.024554 | 30.0824 | 1.8305e-05 | 0.0247 | 0.129 | 0.03431 | 0.003694 | 24.8 | 3.21 |
 |(scale=1.0) m0=840, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.16311 | 0.0216412 | 14.0862 | 1.8074e-05 | 0.0218 | 0.116 | 0.02717 | 0.003151 | 10.5 | 2.13 |
 |(scale=1.0) m0=840, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.113492 | 0.0188631 | 7.49803 | 1.7801e-05 | 0.0189 | 0.102 | 0.02278 | 0.002629 | 4.79 | 1.43 |
 |(scale=1.0) m0=840, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.079822 | 0.0162387 | 4.32952 | 1.7487e-05 | 0.0161 | 0.0889 | 0.01824 | 0.002161 | 2.34 | 0.97 |
 |(scale=1.0) m0=840, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.056612 | 0.0138513 | 2.66403 | 1.7135e-05 | 0.0135 | 0.0762 | 0.01425 | 0.001759 | 1.19 | 0.665 |
 |(scale=1.0) m0=840, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.040455 | 0.0117098 | 1.70578 | 1.6771e-05 | 0.0111 | 0.0646 | 0.01121 | 0.001415 | 0.639 | 0.46 |
 |(scale=1.0) m0=840, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.029059 | 0.0098415 | 1.13271 | 1.6382e-05 | 0.0091 | 0.0542 | 0.008714 | 0.001126 | 0.353 | 0.32 |
 |(scale=1.0) m0=840, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0210253 | 0.0082127 | 0.773163 | 1.59786e-05 | 0.00735 | 0.045 | 0.006748 | 0.000891 | 0.2 | 0.224 |
 |(scale=1.0) m0=840, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0153027 | 0.00681948 | 0.540853 | 1.55423e-05 | 0.00588 | 0.0372 | 0.005193 | 0.000698 | 0.117 | 0.158 |
 |(scale=1.0) m0=840, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0112031 | 0.005642 | 0.386395 | 1.50832e-05 | 0.00467 | 0.0305 | 0.003982 | 0.000546 | 0.0696 | 0.112 |
 |(scale=1.0) m0=840, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0082251 | 0.00465983 | 0.280647 | 1.46319e-05 | 0.00368 | 0.0248 | 0.003059 | 0.0004246 | 0.0423 | 0.0795 |
 |(scale=1.0) m0=840, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0060631 | 0.00382498 | 0.206631 | 1.41357e-05 | 0.00289 | 0.0201 | 0.002341 | 0.0003287 | 0.0261 | 0.0567 |
 |(scale=1.0) m0=840, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0044893 | 0.0031437 | 0.154356 | 1.36665e-05 | 0.00225 | 0.0163 | 0.001785 | 0.0002534 | 0.0163 | 0.0406 |
 |(scale=1.0) m0=840, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00333381 | 0.00257356 | 0.116716 | 1.31688e-05 | 0.00175 | 0.0131 | 0.001369 | 0.0001952 | 0.0103 | 0.0292 |
 |(scale=1.0) m0=840, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00249267 | 0.00210513 | 0.089065 | 1.26799e-05 | 0.00135 | 0.0105 | 0.0010456 | 0.0001506 | 0.00664 | 0.021 |
 |(scale=1.0) m0=840, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00186707 | 0.0017206 | 0.0686527 | 1.21745e-05 | 0.00104 | 0.00837 | 0.0007992 | 0.0001152 | 0.0043 | 0.0152 |
 |(scale=1.0) m0=840, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00140498 | 0.00140664 | 0.0534026 | 1.16883e-05 | 0.000799 | 0.00666 | 0.0006118 | 8.83e-05 | 0.00281 | 0.011 |
 |(scale=1.0) m0=840, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.0010583 | 0.00114814 | 0.0417651 | 1.12023e-05 | 0.000612 | 0.00529 | 0.0004683 | 6.74e-05 | 0.00185 | 0.00799 |
 |(scale=1.0) m0=840, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00079948 | 0.000937175 | 0.0329611 | 1.07069e-05 | 0.000467 | 0.00419 | 0.0003587 | 5.19e-05 | 0.00123 | 0.00581 |
 |(scale=1.0) m0=840, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000605133 | 0.000765194 | 0.0262373 | 1.02281e-05 | 0.000356 | 0.00331 | 0.0002753 | 3.95e-05 | 0.000817 | 0.00423 |
 |(scale=1.0) m0=840, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000459083 | 0.000624788 | 0.0209057 | 9.7624e-06 | 0.000271 | 0.00261 | 0.0002107 | 2.998e-05 | 0.000546 | 0.00308 |
 |(scale=1.0) m0=840, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000348921 | 0.000509819 | 0.0167806 | 9.2989e-06 | 0.000206 | 0.00205 | 0.0001614 | 2.276e-05 | 0.000368 | 0.00224 |
 |(scale=1.0) m0=840, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000265834 | 0.000416189 | 0.0135341 | 8.8534e-06 | 0.000156 | 0.00161 | 0.0001242 | 1.723e-05 | 0.000248 | 0.00163 |
 |(scale=1.0) m0=840, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000203018 | 0.000339879 | 0.0109736 | 8.4137e-06 | 0.000118 | 0.00126 | 9.569e-05 | 1.302e-05 | 0.000168 | 0.00119 |
 |(scale=1.0) m0=840, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000155332 | 0.000277659 | 0.00893056 | 7.9808e-06 | 8.88e-05 | 0.00098 | 7.361e-05 | 9.84e-06 | 0.000114 | 0.00087 |
 |(scale=1.0) m0=840, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000118976 | 0.000226902 | 0.00728389 | 7.57151e-06 | 6.69e-05 | 0.000763 | 5.669e-05 | 7.44e-06 | 7.73e-05 | 0.000634 |
 |(scale=1.0) m0=840, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 9.10805e-05 | 0.000185609 | 0.00596975 | 7.1717e-06 | 5.03e-05 | 0.000592 | 4.371e-05 | 5.61e-06 | 5.26e-05 | 0.000462 |
 |(scale=1.0) m0=840, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 7.00218e-05 | 0.000151734 | 0.0049044 | 6.77848e-06 | 3.78e-05 | 0.000459 | 3.369e-05 | 4.23e-06 | 3.59e-05 | 0.000337 |
 |(scale=1.0) m0=840, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 5.37312e-05 | 0.000124116 | 0.00404661 | 6.41265e-06 | 2.83e-05 | 0.000355 | 2.598e-05 | 3.19e-06 | 2.45e-05 | 0.000245 |
 |(scale=1.0) m0=840, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 4.14388e-05 | 0.000101718 | 0.00334487 | 6.05428e-06 | 2.12e-05 | 0.000273 | 2.001e-05 | 2.394e-06 | 1.67e-05 | 0.000178 |
 |(scale=1.0) m0=840, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 3.17467e-05 | 8.31534e-05 | 0.00277536 | 5.70324e-06 | 1.59e-05 | 0.00021 | 1.546e-05 | 1.797e-06 | 1.14e-05 | 0.000129 |
 |(scale=1.0) m0=840, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 2.44339e-05 | 6.80603e-05 | 0.0023093 | 5.38242e-06 | 1.19e-05 | 0.000161 | 1.1898e-05 | 1.35e-06 | 7.76e-06 | 9.39e-05 |
 |(scale=1.0) m0=840, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.87514e-05 | 5.57913e-05 | 0.00192107 | 5.06902e-06 | 8.89e-06 | 0.000123 | 9.229e-06 | 1.012e-06 | 5.2e-06 | 6.79e-05 |
 |(scale=1.0) m0=840, m1/2=780, tanbeta=10, A0=0, sign(mu)=+ve| 1.44744e-05 | 4.56531e-05 | 0.00160375 | 4.7697e-06 | 6.6e-06 | 9.42e-05 | 7.129e-06 | 7.57e-07 | 3.54e-06 | 4.91e-05 |
