 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=2.0) m0=1400, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 3.80572e-05 | 2.52624e-05 | 0.00495749 | 1.87049e-07 | 1.95e-06 | 2.39e-05 | 7.97e-06 | 1.015e-06 | 2.52e-05 | 6.78e-05 |
 |(scale=2.0) m0=1400, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 1.82742e-05 | 1.55005e-05 | 0.00280104 | 1.77676e-07 | 9.19e-07 | 1.18e-05 | 4.08e-06 | 4.97e-07 | 7.93e-06 | 2.7e-05 |
 |(scale=2.0) m0=1400, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 1.1242e-05 | 1.112e-05 | 0.00192987 | 1.71333e-07 | 5.44e-07 | 7.15e-06 | 2.593e-06 | 3.05e-07 | 3.66e-06 | 1.44e-05 |
 |(scale=2.0) m0=1400, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.097883 | 0.00083345 | 123.265 | 2.44175e-07 | 0.000228 | 0.00127 | 0.001167 | 0.0001485 | 153 | 0.446 |
 |(scale=2.0) m0=1420, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.066129 | 0.00071261 | 40.1995 | 2.04613e-07 | 0.000185 | 0.00106 | 0.0009894 | 0.0001222 | 49.4 | 0.282 |
 |(scale=2.0) m0=1420, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.048092 | 0.00067521 | 18.0585 | 2.03963e-07 | 0.000174 | 0.00104 | 0.0009297 | 0.0001135 | 18.6 | 0.198 |
 |(scale=2.0) m0=1420, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.035417 | 0.00063371 | 9.45984 | 2.03371e-07 | 0.000162 | 0.00101 | 0.0008564 | 0.0001041 | 7.87 | 0.141 |
 |(scale=2.0) m0=1420, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.026322 | 0.00059129 | 5.43298 | 2.02755e-07 | 0.000149 | 0.000966 | 0.000778 | 9.43e-05 | 3.6 | 0.102 |
 |(scale=2.0) m0=1420, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0196755 | 0.00054832 | 3.31595 | 2.01918e-07 | 0.000136 | 0.000917 | 0.0006947 | 8.43e-05 | 1.76 | 0.0742 |
 |(scale=2.0) m0=1420, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.014803 | 0.000503834 | 2.1324 | 2.01228e-07 | 0.000123 | 0.00086 | 0.0006151 | 7.49e-05 | 0.901 | 0.0544 |
 |(scale=2.0) m0=1420, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0111755 | 0.000460889 | 1.41976 | 2.00239e-07 | 0.00011 | 0.000798 | 0.0005378 | 6.57e-05 | 0.48 | 0.0401 |
 |(scale=2.0) m0=1420, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0084659 | 0.000418559 | 0.972012 | 1.99316e-07 | 9.78e-05 | 0.000733 | 0.000465 | 5.71e-05 | 0.266 | 0.0297 |
 |(scale=2.0) m0=1420, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0064362 | 0.000378974 | 0.682615 | 1.98062e-07 | 8.6e-05 | 0.000666 | 0.0003991 | 4.928e-05 | 0.151 | 0.022 |
 |(scale=2.0) m0=1420, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0048967 | 0.000340003 | 0.487813 | 1.96886e-07 | 7.51e-05 | 0.000599 | 0.0002947 | 4.226e-05 | 0.0877 | 0.0164 |
 |(scale=2.0) m0=1420, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00373111 | 0.000303992 | 0.356327 | 1.95697e-07 | 6.49e-05 | 0.000534 | 0.000281 | 3.593e-05 | 0.0521 | 0.0122 |
 |(scale=2.0) m0=1420, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00285269 | 0.000270448 | 0.262977 | 1.94147e-07 | 5.58e-05 | 0.000472 | 0.00024 | 3.038e-05 | 0.0316 | 0.00913 |
 |(scale=2.0) m0=1420, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00218573 | 0.000240109 | 0.196628 | 1.92804e-07 | 4.76e-05 | 0.000414 | 0.0002024 | 2.553e-05 | 0.0195 | 0.00683 |
 |(scale=2.0) m0=1420, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00167457 | 0.00021209 | 0.148762 | 1.91119e-07 | 4.03e-05 | 0.00036 | 0.0001695 | 2.137e-05 | 0.0121 | 0.00512 |
 |(scale=2.0) m0=1420, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00128686 | 0.00018653 | 0.113683 | 1.8954e-07 | 3.39e-05 | 0.000311 | 0.0001389 | 1.769e-05 | 0.00766 | 0.00383 |
 |(scale=2.0) m0=1420, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00098868 | 0.000163525 | 0.0876179 | 1.87709e-07 | 2.83e-05 | 0.000266 | 0.00011478 | 1.469e-05 | 0.0049 | 0.00287 |
 |(scale=2.0) m0=1420, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 0.15073 | 0.00079711 | 42.1434 | 2.04991e-07 | 0.000206 | 0.00109 | 0.001023 | 0.0001337 | 3880 | 0.972 |
 |(scale=2.0) m0=1420, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00076007 | 0.000142947 | 0.0681166 | 1.85864e-07 | 2.35e-05 | 0.000227 | 9.399e-05 | 1.209e-05 | 0.00316 | 0.00216 |
 |(scale=2.0) m0=1420, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000585266 | 0.00012448 | 0.0532341 | 1.84026e-07 | 1.95e-05 | 0.000192 | 7.702e-05 | 9.93e-06 | 0.00205 | 0.00162 |
 |(scale=2.0) m0=1420, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000451661 | 0.000108217 | 0.0418681 | 1.81945e-07 | 1.6e-05 | 0.000161 | 6.279e-05 | 8.11e-06 | 0.00134 | 0.00121 |
 |(scale=2.0) m0=1420, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000350818 | 9.39348e-05 | 0.0331891 | 1.79861e-07 | 1.31e-05 | 0.000135 | 5.118e-05 | 6.61e-06 | 0.000886 | 0.000907 |
 |(scale=2.0) m0=1420, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000272046 | 8.11114e-05 | 0.0264406 | 1.77755e-07 | 1.06e-05 | 0.000112 | 4.15e-05 | 5.38e-06 | 0.000588 | 0.000679 |
 |(scale=2.0) m0=1420, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00021132 | 7.00181e-05 | 0.0211786 | 1.75345e-07 | 8.62e-06 | 9.27e-05 | 3.368e-05 | 4.344e-06 | 0.00039 | 0.000508 |
 |(scale=2.0) m0=1420, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000164541 | 6.02418e-05 | 0.017025 | 1.73133e-07 | 6.95e-06 | 7.62e-05 | 2.724e-05 | 3.505e-06 | 0.000262 | 0.000379 |
 |(scale=2.0) m0=1420, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000128247 | 5.18056e-05 | 0.0137601 | 1.70797e-07 | 5.58e-06 | 6.23e-05 | 2.21e-05 | 2.823e-06 | 0.000176 | 0.000283 |
 |(scale=2.0) m0=1420, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 9.9984e-05 | 4.44597e-05 | 0.0111502 | 1.68571e-07 | 4.45e-06 | 5.06e-05 | 1.784e-05 | 2.264e-06 | 0.000118 | 0.000211 |
 |(scale=2.0) m0=1420, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 7.80506e-05 | 3.80428e-05 | 0.00907958 | 1.66061e-07 | 3.54e-06 | 4.1e-05 | 1.435e-05 | 1.814e-06 | 8e-05 | 0.000157 |
 |(scale=2.0) m0=1420, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.12906 | 0.00077788 | 7.9102 | 2.06783e-07 | 0.000202 | 0.00108 | 0.001057 | 0.0001342 | 606 | 0.611 |
 |(scale=2.0) m0=1420, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 6.09586e-05 | 3.25672e-05 | 0.00741409 | 1.63719e-07 | 2.8e-06 | 3.3e-05 | 1.1513e-05 | 1.45e-06 | 5.42e-05 | 0.000116 |
 |(scale=2.0) m0=1420, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 4.75779e-05 | 2.77504e-05 | 0.00606446 | 1.61064e-07 | 2.21e-06 | 2.65e-05 | 9.272e-06 | 1.154e-06 | 3.67e-05 | 8.63e-05 |
 |(scale=2.0) m0=1420, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 3.72645e-05 | 2.36781e-05 | 0.00498125 | 1.5851e-07 | 1.74e-06 | 2.11e-05 | 7.44e-06 | 9.17e-07 | 2.5e-05 | 6.38e-05 |
 |(scale=2.0) m0=1420, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 2.91893e-05 | 2.01571e-05 | 0.00410088 | 1.55942e-07 | 1.36e-06 | 1.68e-05 | 5.96e-06 | 7.33e-07 | 1.7e-05 | 4.71e-05 |
 |(scale=2.0) m0=1420, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 2.28638e-05 | 1.71569e-05 | 0.00339518 | 1.53333e-07 | 1.06e-06 | 1.32e-05 | 4.774e-06 | 5.79e-07 | 1.16e-05 | 3.47e-05 |
 |(scale=2.0) m0=1420, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 1.79133e-05 | 1.45535e-05 | 0.00280635 | 1.50713e-07 | 8.19e-07 | 1.04e-05 | 3.818e-06 | 4.56e-07 | 7.87e-06 | 2.54e-05 |
 |(scale=2.0) m0=1420, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 1.40534e-05 | 1.23571e-05 | 0.00232505 | 1.47983e-07 | 6.31e-07 | 8.14e-06 | 3.047e-06 | 3.579e-07 | 5.35e-06 | 1.86e-05 |
 |(scale=2.0) m0=1420, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 1.10215e-05 | 1.04757e-05 | 0.00193725 | 1.4531e-07 | 4.85e-07 | 6.34e-06 | 2.429e-06 | 2.8e-07 | 3.63e-06 | 1.36e-05 |
 |(scale=2.0) m0=1420, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.092856 | 0.00074768 | 123.949 | 2.05467e-07 | 0.000194 | 0.00107 | 0.001037 | 0.0001293 | 153 | 0.408 |
 |(scale=2.0) m0=1440, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.062925 | 0.0006414 | 40.3397 | 1.72352e-07 | 0.000158 | 0.000899 | 0.0008745 | 0.000106 | 49.3 | 0.258 |
 |(scale=2.0) m0=1440, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.045918 | 0.00060864 | 18.0735 | 1.71743e-07 | 0.000149 | 0.000881 | 0.0008217 | 9.86e-05 | 18.6 | 0.182 |
 |(scale=2.0) m0=1440, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.033917 | 0.00057249 | 9.4616 | 1.71112e-07 | 0.000139 | 0.000855 | 0.0007597 | 9.09e-05 | 7.85 | 0.13 |
 |(scale=2.0) m0=1440, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.025263 | 0.00053492 | 5.43372 | 1.70757e-07 | 0.000128 | 0.000822 | 0.0006904 | 8.23e-05 | 3.59 | 0.094 |
 |(scale=2.0) m0=1440, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0189155 | 0.00049576 | 3.31748 | 1.70162e-07 | 0.000117 | 0.000781 | 0.0006193 | 7.38e-05 | 1.75 | 0.0685 |
 |(scale=2.0) m0=1440, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0142287 | 0.00045678 | 2.1317 | 1.69326e-07 | 0.000106 | 0.000734 | 0.0005486 | 6.56e-05 | 0.899 | 0.0503 |
 |(scale=2.0) m0=1440, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0107567 | 0.000417534 | 1.41997 | 1.68656e-07 | 9.47e-05 | 0.000682 | 0.0004813 | 5.773e-05 | 0.479 | 0.0371 |
 |(scale=2.0) m0=1440, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0081594 | 0.000380768 | 0.973171 | 1.67748e-07 | 8.42e-05 | 0.000627 | 0.0004175 | 5.04e-05 | 0.265 | 0.0275 |
 |(scale=2.0) m0=1440, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0062117 | 0.000344886 | 0.682715 | 1.67047e-07 | 7.42e-05 | 0.000571 | 0.0003592 | 4.354e-05 | 0.151 | 0.0204 |
 |(scale=2.0) m0=1440, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0047306 | 0.000310695 | 0.489986 | 1.65884e-07 | 6.48e-05 | 0.000515 | 0.0003055 | 3.735e-05 | 0.0875 | 0.0152 |
 |(scale=2.0) m0=1440, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00361111 | 0.000277752 | 0.356489 | 1.64919e-07 | 5.62e-05 | 0.00046 | 0.0002514 | 3.185e-05 | 0.052 | 0.0114 |
 |(scale=2.0) m0=1440, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00275717 | 0.000247833 | 0.263325 | 1.63624e-07 | 4.83e-05 | 0.000407 | 0.0002168 | 2.703e-05 | 0.0315 | 0.00849 |
 |(scale=2.0) m0=1440, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00211672 | 0.000220015 | 0.197159 | 1.62477e-07 | 4.13e-05 | 0.000358 | 0.0001837 | 2.268e-05 | 0.0194 | 0.00636 |
 |(scale=2.0) m0=1440, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00162493 | 0.000194586 | 0.149091 | 1.61246e-07 | 3.5e-05 | 0.000312 | 0.000154 | 1.901e-05 | 0.0121 | 0.00477 |
 |(scale=2.0) m0=1440, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00124843 | 0.000171494 | 0.113904 | 1.59764e-07 | 2.95e-05 | 0.00027 | 0.0001277 | 1.58e-05 | 0.00765 | 0.00358 |
 |(scale=2.0) m0=1440, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00095936 | 0.000150656 | 0.0878338 | 1.5837e-07 | 2.47e-05 | 0.000232 | 0.00010473 | 1.316e-05 | 0.00488 | 0.00268 |
 |(scale=2.0) m0=1440, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 0.13473 | 0.0007151 | 44.9371 | 1.72534e-07 | 0.000176 | 0.000921 | 0.0009014 | 0.0001159 | 3870 | 0.887 |
 |(scale=2.0) m0=1440, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00073823 | 0.000131837 | 0.0682305 | 1.56863e-07 | 2.06e-05 | 0.000197 | 8.614e-05 | 1.084e-05 | 0.00315 | 0.00201 |
 |(scale=2.0) m0=1440, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000570222 | 0.000115016 | 0.0534748 | 1.55253e-07 | 1.7e-05 | 0.000167 | 7.071e-05 | 8.92e-06 | 0.00205 | 0.00151 |
 |(scale=2.0) m0=1440, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000439164 | 0.000100176 | 0.0420077 | 1.53702e-07 | 1.4e-05 | 0.000141 | 5.78e-05 | 7.3e-06 | 0.00134 | 0.00113 |
 |(scale=2.0) m0=1440, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000341244 | 8.68224e-05 | 0.0333161 | 1.51859e-07 | 1.15e-05 | 0.000118 | 4.709e-05 | 5.96e-06 | 0.000883 | 0.00085 |
 |(scale=2.0) m0=1440, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000265098 | 7.52726e-05 | 0.0265855 | 1.50111e-07 | 9.36e-06 | 9.82e-05 | 3.835e-05 | 4.845e-06 | 0.000585 | 0.000636 |
 |(scale=2.0) m0=1440, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000206182 | 6.50877e-05 | 0.0212123 | 1.48242e-07 | 7.59e-06 | 8.12e-05 | 3.112e-05 | 3.927e-06 | 0.000389 | 0.000476 |
 |(scale=2.0) m0=1440, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000160419 | 5.60371e-05 | 0.017088 | 1.46301e-07 | 6.13e-06 | 6.69e-05 | 2.524e-05 | 3.177e-06 | 0.00026 | 0.000356 |
 |(scale=2.0) m0=1440, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000125131 | 4.82011e-05 | 0.0137928 | 1.44449e-07 | 4.92e-06 | 5.47e-05 | 2.045e-05 | 2.56e-06 | 0.000175 | 0.000266 |
 |(scale=2.0) m0=1440, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 9.767e-05 | 4.14641e-05 | 0.0111921 | 1.42503e-07 | 3.94e-06 | 4.45e-05 | 1.652e-05 | 2.053e-06 | 0.000118 | 0.000198 |
 |(scale=2.0) m0=1440, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 7.63419e-05 | 3.5555e-05 | 0.00911125 | 1.40436e-07 | 3.13e-06 | 3.61e-05 | 1.335e-05 | 1.653e-06 | 7.96e-05 | 0.000147 |
 |(scale=2.0) m0=1440, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.12247 | 0.00069843 | 8.01564 | 1.74095e-07 | 0.000173 | 0.000917 | 0.0009337 | 0.0001165 | 605 | 0.559 |
 |(scale=2.0) m0=1440, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 5.95924e-05 | 3.0436e-05 | 0.00743532 | 1.38388e-07 | 2.48e-06 | 2.91e-05 | 1.0737e-05 | 1.317e-06 | 5.39e-05 | 0.000109 |
 |(scale=2.0) m0=1440, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 4.66634e-05 | 2.5983e-05 | 0.00609925 | 1.36316e-07 | 1.96e-06 | 2.33e-05 | 8.645e-06 | 1.052e-06 | 3.66e-05 | 8.11e-05 |
 |(scale=2.0) m0=1440, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 3.64819e-05 | 2.2184e-05 | 0.005005 | 1.34275e-07 | 1.54e-06 | 1.86e-05 | 6.945e-06 | 8.37e-07 | 2.48e-05 | 6e-05 |
 |(scale=2.0) m0=1440, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 2.86072e-05 | 1.89062e-05 | 0.00412434 | 1.32032e-07 | 1.21e-06 | 1.48e-05 | 5.575e-06 | 6.69e-07 | 1.69e-05 | 4.43e-05 |
 |(scale=2.0) m0=1440, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 2.24125e-05 | 1.6098e-05 | 0.00340747 | 1.29997e-07 | 9.4e-07 | 1.17e-05 | 4.466e-06 | 5.29e-07 | 1.15e-05 | 3.26e-05 |
 |(scale=2.0) m0=1440, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 1.75721e-05 | 1.36868e-05 | 0.00282174 | 1.27751e-07 | 7.29e-07 | 9.2e-06 | 3.576e-06 | 4.177e-07 | 7.81e-06 | 2.39e-05 |
 |(scale=2.0) m0=1440, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 1.37827e-05 | 1.16217e-05 | 0.00233934 | 1.25546e-07 | 5.62e-07 | 7.2e-06 | 2.861e-06 | 3.278e-07 | 5.31e-06 | 1.75e-05 |
 |(scale=2.0) m0=1440, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 1.08109e-05 | 9.86145e-06 | 0.00194435 | 1.23328e-07 | 4.32e-07 | 5.61e-06 | 2.287e-06 | 2.566e-07 | 3.6e-06 | 1.28e-05 |
 |(scale=2.0) m0=1440, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.088752 | 0.00067148 | 124.666 | 1.73127e-07 | 0.000166 | 0.00091 | 0.0009147 | 0.0001122 | 153 | 0.374 |
 |(scale=2.0) m0=1460, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.060204 | 0.00057867 | 40.3722 | 1.45176e-07 | 0.000135 | 0.000761 | 0.0007741 | 9.21e-05 | 49.1 | 0.237 |
 |(scale=2.0) m0=1460, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.04394 | 0.00054928 | 18.0992 | 1.4471e-07 | 0.000127 | 0.000747 | 0.0007293 | 8.6e-05 | 18.6 | 0.167 |
 |(scale=2.0) m0=1460, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.03251 | 0.00051668 | 9.46365 | 1.4422e-07 | 0.000119 | 0.000726 | 0.0006731 | 7.91e-05 | 7.82 | 0.12 |
 |(scale=2.0) m0=1460, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.024166 | 0.00048362 | 5.43486 | 1.43709e-07 | 0.00011 | 0.000698 | 0.000615 | 7.2e-05 | 3.58 | 0.0866 |
 |(scale=2.0) m0=1460, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0181477 | 0.00044887 | 3.32905 | 1.43257e-07 | 0.0001 | 0.000664 | 0.0005529 | 6.472e-05 | 1.75 | 0.0632 |
 |(scale=2.0) m0=1460, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0136758 | 0.000414493 | 2.13403 | 1.42684e-07 | 9.08e-05 | 0.000625 | 0.0004899 | 5.754e-05 | 0.896 | 0.0464 |
 |(scale=2.0) m0=1460, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0103671 | 0.000380534 | 1.42119 | 1.4209e-07 | 8.15e-05 | 0.000582 | 0.0004305 | 5.083e-05 | 0.478 | 0.0343 |
 |(scale=2.0) m0=1460, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0059785 | 0.000313909 | 0.683827 | 1.40528e-07 | 6.4e-05 | 0.000489 | 0.0003228 | 3.843e-05 | 0.15 | 0.0189 |
 |(scale=2.0) m0=1460, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0045656 | 0.000282966 | 0.49017 | 1.39851e-07 | 5.6e-05 | 0.000442 | 0.0002757 | 3.307e-05 | 0.0874 | 0.0141 |
 |(scale=2.0) m0=1460, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00348802 | 0.000253878 | 0.356665 | 1.38962e-07 | 4.86e-05 | 0.000396 | 0.000222 | 2.828e-05 | 0.0519 | 0.0106 |
 |(scale=2.0) m0=1460, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00267685 | 0.000226672 | 0.263575 | 1.38151e-07 | 4.19e-05 | 0.000351 | 0.0001948 | 2.395e-05 | 0.0314 | 0.0079 |
 |(scale=2.0) m0=1460, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00205082 | 0.000201656 | 0.197502 | 1.3701e-07 | 3.58e-05 | 0.000309 | 0.0001661 | 2.019e-05 | 0.0193 | 0.00592 |
 |(scale=2.0) m0=1460, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00157428 | 0.000178606 | 0.149422 | 1.35966e-07 | 3.04e-05 | 0.00027 | 0.0001397 | 1.7e-05 | 0.0121 | 0.00445 |
 |(scale=2.0) m0=1460, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.001211 | 0.000157692 | 0.114329 | 1.34722e-07 | 2.57e-05 | 0.000234 | 0.00011668 | 1.416e-05 | 0.00762 | 0.00334 |
 |(scale=2.0) m0=1460, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00093104 | 0.000138715 | 0.0880531 | 1.33644e-07 | 2.15e-05 | 0.000201 | 9.588e-05 | 1.176e-05 | 0.00486 | 0.00251 |
 |(scale=2.0) m0=1460, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 0.1214 | 0.00064133 | 48.4072 | 1.45424e-07 | 0.00015 | 0.000779 | 0.0007916 | 0.0001001 | 3870 | 0.81 |
 |(scale=2.0) m0=1460, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00071741 | 0.000121532 | 0.0684446 | 1.32356e-07 | 1.8e-05 | 0.000172 | 7.895e-05 | 9.72e-06 | 0.00313 | 0.00188 |
 |(scale=2.0) m0=1460, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000554059 | 0.000106356 | 0.0535151 | 1.31046e-07 | 1.49e-05 | 0.000146 | 6.485e-05 | 8e-06 | 0.00204 | 0.00141 |
 |(scale=2.0) m0=1460, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000427557 | 9.26483e-05 | 0.0422359 | 1.29602e-07 | 1.23e-05 | 0.000123 | 5.316e-05 | 6.57e-06 | 0.00133 | 0.00106 |
 |(scale=2.0) m0=1460, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000258554 | 6.97619e-05 | 0.0266414 | 1.26801e-07 | 8.23e-06 | 8.58e-05 | 3.537e-05 | 4.377e-06 | 0.000583 | 0.000596 |
 |(scale=2.0) m0=1460, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000201154 | 6.04019e-05 | 0.0213691 | 1.25333e-07 | 6.68e-06 | 7.11e-05 | 2.877e-05 | 3.55e-06 | 0.000388 | 0.000446 |
 |(scale=2.0) m0=1460, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000156794 | 5.20746e-05 | 0.0171624 | 1.23742e-07 | 5.4e-06 | 5.86e-05 | 2.336e-05 | 2.876e-06 | 0.000259 | 0.000334 |
 |(scale=2.0) m0=1460, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000122315 | 4.49598e-05 | 0.0138562 | 1.22171e-07 | 4.35e-06 | 4.8e-05 | 1.9e-05 | 2.323e-06 | 0.000174 | 0.000249 |
 |(scale=2.0) m0=1460, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 9.5463e-05 | 3.86039e-05 | 0.0112258 | 1.20467e-07 | 3.48e-06 | 3.92e-05 | 1.53e-05 | 1.867e-06 | 0.000117 | 0.000186 |
 |(scale=2.0) m0=1460, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 7.46244e-05 | 3.31684e-05 | 0.00915327 | 1.18982e-07 | 2.77e-06 | 3.17e-05 | 1.2363e-05 | 1.496e-06 | 7.92e-05 | 0.000138 |
 |(scale=2.0) m0=1460, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.11674 | 0.00062704 | 8.13331 | 1.46558e-07 | 0.000148 | 0.000776 | 0.0008236 | 0.0001011 | 604 | 0.511 |
 |(scale=2.0) m0=1460, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 5.83373e-05 | 2.83752e-05 | 0.00746663 | 1.17176e-07 | 2.2e-06 | 2.56e-05 | 9.998e-06 | 1.198e-06 | 5.36e-05 | 0.000103 |
 |(scale=2.0) m0=1460, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 4.56389e-05 | 2.43068e-05 | 0.00611454 | 1.15499e-07 | 1.74e-06 | 2.06e-05 | 8.05e-06 | 9.56e-07 | 3.64e-05 | 7.62e-05 |
